gyro_x,gyro_y,gyro_z,activity
-0.5428,-0.3324,0.1684,3
-0.04799,0.1258,-0.2054,3
0.6973,0.5399,-0.1627,3
0.7498,-0.04651,0.1916,3
0.04608,-0.424,0.2808,3
-0.02966,-0.1015,-0.0747,3
0.4407,0.3945,-0.3142,3
1.121,0.5143,-0.0356,3
0.5885,-0.3727,0.3138,3
0.03264,-0.369,0.1525,3
0.156,0.06834,-0.2457,3
0.7559,0.5082,-0.1932,3
0.4945,0.03413,0.1354,3
-0.4096,-0.5108,0.2894,3
-0.351,-0.1968,-0.04294,3
0.2941,0.2944,-0.2995,3
0.8915,0.5314,-0.04294,3
0.02043,-0.3629,0.2869,3
-0.5171,-0.3752,0.1623,3
-0.07242,0.04024,-0.2189,3
0.8402,0.5057,-0.1724,3
0.4541,0.01092,0.09756,3
-0.6185,-0.5254,0.2185,3
-0.5306,-0.2053,-0.09791,3
0.3454,0.2809,-0.2751,3
0.8708,0.5411,0.0267,3
-0.1079,-0.3727,0.3236,3
-0.6503,-0.402,0.1806,3
-0.1775,0.05001,-0.1834,3
0.5555,0.5363,-0.1517,3
0.4187,0.05978,0.1611,3
-0.3937,-0.4729,0.3272,3
-0.4194,-0.1577,-0.009948,3
0.2012,0.3493,-0.2494,3
0.7913,0.6083,-0.005061,3
0.1499,-0.3446,0.315,3
-0.4426,-0.3654,0.1501,3
-0.05532,0.06589,-0.2176,3
0.6007,0.5314,-0.203,3
0.3039,0.02802,0.08657,3
-0.4536,-0.5315,0.2417,3
-0.3571,-0.1931,-0.115,3
0.2355,0.2809,-0.3447,3
0.6325,0.5827,-0.08081,3
-0.1042,-0.4228,0.2833,3
-0.5929,-0.4411,0.1562,3
-0.136,0.04512,-0.2396,3
0.6093,0.5521,-0.2421,3
0.4163,0.138,0.09023,3
-0.4658,-0.5047,0.3395,3
-0.4927,-0.2188,0.01449,3
0.1414,0.3212,-0.2726,3
0.6802,0.634,-0.04538,3
-0.06754,-0.3556,0.2943,3
-0.6234,-0.4228,0.2051,3
-0.1066,0.03168,-0.1785,3
0.613,0.5008,-0.2018,3
0.3393,0.1001,0.05603,3
-0.5917,-0.5694,0.2735,3
-0.5868,-0.2847,-0.04171,3
0.0864,0.2455,-0.3374,3
0.7522,0.6144,-0.1162,3
0.005766,-0.3434,0.2429,3
-0.6992,-0.4802,0.1904,3
-0.2655,-0.01108,-0.1822,3
0.5665,0.5069,-0.2421,3
0.5336,0.2382,0.04625,3
-0.4292,-0.4888,0.3101,3
-0.5465,-0.2542,0.0548,3
0.09129,0.2565,-0.2299,3
0.7559,0.6218,-0.03805,3
0.09617,-0.2872,0.2772,3
-0.6381,-0.4778,0.2173,3
-0.3107,-0.05995,-0.1614,3
0.4285,0.4397,-0.2494,3
0.5555,0.2198,0.02059,3
-0.3229,-0.4985,0.2503,3
-0.5403,-0.2847,-0.02827,3
-0.01745,0.2272,-0.3081,3
0.7767,0.6316,-0.08692,3
0.2196,-0.2713,0.2698,3
-0.6137,-0.4973,0.2112,3
-0.4133,-0.08194,-0.1785,3
0.3026,0.4287,-0.2751,3
0.5995,0.3212,0.0377,3
-0.2422,-0.4961,0.326,3
-0.6039,-0.3043,0.06091,3
-0.1726,0.1807,-0.2641,3
0.6227,0.6083,-0.1052,3
0.2159,-0.2175,0.232,3
-0.5513,-0.4912,0.2283,3
-0.3583,-0.08194,-0.1395,3
0.3198,0.4153,-0.2616,3
0.6435,0.3506,0.02548,3
-0.2056,-0.4827,0.2869,3
-0.5941,-0.3312,0.01204,3
-0.1702,0.1844,-0.2971,3
0.6704,0.6291,-0.1028,3
0.2403,-0.209,0.2527,3
-0.5819,-0.4668,0.2381,3
-0.4267,-0.05995,-0.1321,3
0.3283,0.4776,-0.2189,3
0.6105,0.3225,0.06946,3
-0.1799,-0.4619,0.3211,3
-0.4903,-0.2554,0.02426,3
-0.07853,0.2211,-0.2726,3
0.6093,0.6352,-0.06737,3
0.1841,-0.3104,0.2674,3
-0.4536,-0.4692,0.2002,3
-0.2765,-0.04895,-0.1883,3
0.2904,0.4397,-0.2824,3
0.5177,0.2919,0.01815,3
-0.1579,-0.5022,0.3053,3
-0.4389,-0.2835,-0.01484,3
-0.05654,0.2149,-0.3533,3
0.5959,0.6609,-0.1492,3
0.1646,-0.3018,0.2491,3
-0.4964,-0.523,0.2503,3
-0.2911,-0.07216,-0.159,3
