gyro_x,gyro_y,gyro_z
-0.8346,-1.524,-0.4425
-0.5378,-1.875,-0.7504
-0.1248,-2.083,-0.9508
0.05111,-2.232,-1.017
-0.1578,-2.27,-1.077
-0.1126,-2.187,-1.32
1.612,-1.902,-1.191
1.068,-1.638,-0.7394
0.09875,-1.074,-0.3106
0.1635,-0.1268,-0.01005
0.1537,0.974,0.205
0.01934,1.722,0.5434
-0.07351,2.204,0.9111
-0.1346,2.405,1.149
-0.2739,2.397,1.253
-0.7332,2.28,1.201
-1.261,2.03,1.098
-1.521,1.768,0.7645
-0.8139,1.382,0.4835
0.2747,0.8091,0.2844
0.3834,0.1946,0.05959
-0.1053,-0.3907,-0.1518
-0.3056,-0.8635,-0.357
-0.1383,-1.225,-0.5916
0.04866,-1.504,-0.8164
-0.08573,-1.698,-1.06
-0.1224,-1.793,-1.212
0.1378,-1.994,-1.055
0.4286,-2.148,-0.9068
-0.001428,-2.163,-1.277
0.7243,-2.08,-1.281
0.7951,-1.907,-0.9447
0.1269,-1.597,-0.781
-0.4083,-0.9966,-0.8543
0.1366,-0.09011,-0.6319
0.5166,0.6857,0.01561
0.6449,1.315,0.6961
0.574,1.9,1.146
0.1073,2.374,1.405
-0.1041,2.799,1.521
-0.4571,2.973,1.396
-0.4828,2.801,1.025
0.3492,2.551,0.5678
1.202,1.992,0.3968
1.305,1.316,0.475
0.4763,0.4988,0.354
-0.3325,-0.4004,-0.02593
-0.06007,-1.17,-0.3008
0.2014,-1.731,-0.3717
-0.01975,-2.086,-0.2959
-0.5268,-2.238,-0.2348
-0.6367,-2.418,-0.2129
-0.8786,-2.562,-0.5733
-0.9128,-2.513,-1.281
-0.4376,-2.45,-1.733
0.1574,-2.097,-1.654
-0.2482,-1.396,-1.122
-0.908,-0.4969,-0.4621
-0.2922,0.4584,0.2685
0.2185,1.264,0.872
0.02789,1.916,1.253
-0.225,2.403,1.573
-0.5989,2.781,1.886
-0.9165,2.994,2.014
-0.4999,2.989,1.845
0.3834,2.589,1.27
0.8599,1.917,0.4628
0.4983,1.202,-0.1567
-0.1932,0.5366,-0.3546
-0.1737,0.005185,-0.2251
0.8269,-0.6374,-0.02593
1.296,-1.14,0.005834
0.8232,-1.65,-0.3314
1.014,-2.028,-0.5818
1.353,-2.376,-0.5427
1.053,-2.67,-0.346
0.1183,-2.791,-0.4853
-0.214,-2.668,-0.5537
0.2087,-2.37,-0.3558
0.3321,-1.64,-0.2471
0.1183,-0.6484,-0.1848
0.1488,0.1946,-0.09435
0.5044,0.8995,0.1744
0.8562,1.614,0.4005
0.6131,2.293,0.4554
-0.0222,2.664,0.4848
-0.3704,2.874,0.4114
-0.6599,2.761,0.15
-0.6074,2.428,-0.03326
-0.1309,1.903,-0.08946
0.01079,1.245,-0.09801
-0.4596,0.5122,-0.05892
-0.5011,-0.09255,0.0657
-0.3056,-0.6057,0.1024
-0.3753,-1.151,-0.05281
-0.1651,-1.598,-0.313
0.5447,-1.838,-0.5183
1.091,-1.983,-0.4755
0.9222,-2.146,-0.2825
-0.1798,-2.312,-0.3399
-0.5964,-2.139,-0.6172
0.9491,-1.899,-0.5158
1.631,-1.502,-0.2727
0.9063,-0.5776,-0.1518
-0.1065,0.3827,-0.2153
-0.247,1.188,-0.1762
-0.4241,1.802,0.09013
-0.429,2.293,0.3772
-0.4486,2.488,0.6436
-0.8566,2.465,0.8085
-1.79,2.199,0.7767
-2.407,1.828,0.5727
-1.753,1.547,0.3638
-0.5817,1.151,0.2453
0.05355,0.6148,0.1402
0.01445,0.07482,-0.008827
-0.1065,-0.4139,-0.1481
-0.00265,-0.85,-0.2483
0.2845,-1.253,-0.3619
0.3785,-1.573,-0.6014
0.5618,-1.763,-0.9129
1.39,-1.875,-0.9386
1.835,-1.981,-0.649
1.136,-2.041,-0.5879
0.5129,-1.998,-0.5598
0.2319,-1.823,-0.3289
0.2429,-1.543,-0.1005
0.3675,-0.9319,-0.07724
0.1317,-0.194,-0.1505
-0.3069,0.456,-0.03448
-0.3032,1.102,0.2526
-0.3594,1.68,0.5116
-0.6551,2.028,0.7548
-1.03,2.254,0.9637
-1.458,2.471,0.9942
-1.494,2.518,0.8623
-0.8188,2.375,0.646
0.04011,1.928,0.4848
0.4628,1.316,0.4224
0.359,0.6234,0.3479
-0.0222,-0.04124,0.1842
-0.28,-0.6411,-0.06991
-0.1969,-1.173,-0.3912
0.07188,-1.609,-0.6979
0.2698,-1.903,-0.9288
0.4555,-2.086,-0.9642
0.403,-2.227,-0.8262
-0.2763,-2.327,-0.9178
0.1097,-2.034,-1.031
0.9943,-1.721,-0.792
0.8465,-1.294,-0.4755
0.1378,-0.5018,-0.2471
0.2356,0.4218,0.01194
0.2136,1.211,0.4102
0.1159,1.683,0.7804
-0.1835,1.934,1.015
-0.7894,2.069,1.08
-1.389,2.177,1.024
-1.769,2.022,0.9331
-1.265,1.841,0.7047
-0.1077,1.637,0.5214
0.5068,1.201,0.4273
0.1427,0.7236,0.2942
-0.5634,0.1958,0.02294
-0.561,-0.2819,-0.2654
0.1061,-0.6985,-0.4829
0.5007,-1.065,-0.6282
0.5642,-1.362,-0.7993
1.019,-1.57,-0.9019
1.601,-1.826,-0.7846
0.7951,-2.273,-0.7333
-0.7613,-2.393,-1.036
-0.7381,-2.188,-1.088
0.6351,-1.917,-0.6453
0.6522,-1.391,-0.3301
0.008346,-0.3919,-0.2434
0.1696,0.533,-0.05403
1.091,1.393,0.4603
1.311,2.038,0.8781
0.9271,2.562,1.124
0.06577,2.768,1.213
-0.7284,2.813,1.114
-1.37,2.528,0.789
-1.066,2.287,0.4774
-0.3093,1.797,0.4383
-0.0222,1.18,0.5006
-0.08817,0.4865,0.3271
-0.3606,-0.2294,-0.03693
-0.3545,-0.8024,-0.3705
-0.3386,-1.318,-0.6453
-0.3582,-1.713,-0.9092
-0.2006,-1.959,-1.169
0.4469,-2.121,-1.275
0.6937,-2.276,-1.22
0.403,-2.312,-1.168
0.3944,-2.233,-1.257
1.903,-2.046,-0.9532
2.288,-1.693,-0.4511
1.236,-0.4273,-0.1603
0.1525,0.8091,-0.007605
-0.06007,1.697,0.2746
-0.09794,2.225,0.635
-0.2983,2.605,0.8965
-0.8921,2.6,1.082
-1.917,2.456,1.131
-3.282,2.228,0.9734
-3.979,1.871,0.6472
-2.286,1.58,0.5495
0.5972,1.282,0.6607
1.23,0.792,0.5788
0.2368,0.2923,0.2038
-0.418,-0.194,-0.2263
0.09998,-0.6704,-0.5232
0.7084,-1.12,-0.6942
0.7487,-1.482,-0.8286
0.5728,-1.813,-0.919
0.1171,-2.191,-0.9752
-0.5365,-2.54,-1.264
-0.9923,-2.723,-2.175
0.2539,-2.29,-2.647
0.8477,-1.914,-2.108
0.6217,-1.218,-1.135
0.9454,-0.2758,-0.2568
1.114,0.671,0.216
0.8733,1.355,0.6827
0.3077,1.942,1.446
-0.1089,2.407,2.056
-0.302,2.826,2.262
-0.7064,2.859,2.045
-0.6832,2.467,1.533
-0.6819,2.11,1.006
-0.3789,1.542,0.767
0.4286,0.9044,0.8598
0.2527,0.3399,0.7254
-0.8212,-0.2098,0.1524
-0.9678,-0.6643,-0.4963
-0.2849,-1.098,-1.039
0.4873,-1.476,-1.458
0.9601,-1.793,-1.738
1.157,-2.16,-1.734
1.052,-2.518,-1.778
1.046,-2.818,-1.938
1.773,-2.699,-1.289
1.072,-2.448,-0.3436
-0.08695,-1.931,-0.006384
-0.4632,-0.7413,-0.2006
-0.1004,0.5855,0.05715
0.1378,1.679,0.745
0.3333,2.535,1.241
0.7976,3.147,1.364
0.4689,3.334,1.231
-0.5243,3.144,1.122
-1.307,2.733,0.9783
-1.967,2.274,0.6888
-2.066,1.786,0.4518
-0.8432,1.237,0.3528
0.8342,0.6894,0.3015
1.154,0.07971,0.1133
0.2515,-0.5434,-0.2507
-0.3887,-1.141,-0.6307
-0.4303,-1.64,-0.9276
-0.3997,-1.985,-1.176
-0.1016,-2.273,-1.255
0.05844,-2.514,-1.275
-0.1884,-2.887,-1.276
-1.068,-2.681,-1.619
0.2832,-2.025,-1.459
0.2918,-1.219,-1.138
0.4567,-0.1891,-0.4926
1.542,0.803,0.2563
1.764,1.598,0.7792
1.328,2.185,1.05
0.6009,2.592,1.077
-0.5329,2.659,1.187
-1.378,2.451,1.214
-1.595,2.086,1.184
-1.526,1.74,0.8623
-0.539,1.388,0.5581
0.4885,0.836,0.4005
0.392,0.2874,0.2233
-0.5256,-0.2343,-0.1237
-0.6331,-0.69,-0.4291
0.1525,-1.122,-0.6136
0.381,-1.51,-0.7651
-0.01975,-1.783,-1.022
0.08654,-1.893,-1.272
0.756,-2.039,-1.301
0.607,-2.246,-1.417
-0.2128,-2.206,-1.678
0.09631,-2.038,-1.513
1.373,-1.637,-0.7321
0.4922,-1.03,-0.1677
-0.7931,-0.06934,0.01805
-0.003871,0.7969,0.3247
0.4934,1.504,0.7609
0.3761,1.993,1.042
0.03156,2.245,1.171
-0.2348,2.264,1.264
-0.6832,2.196,1.289
-1.198,2.055,1.229
-1.674,1.846,0.982
-1.449,1.618,0.6937
-0.09917,1.149,0.5813
0.976,0.4817,0.4395
0.7438,-0.1207,0.15
-0.2299,-0.5922,-0.2202
-0.6538,-0.938,-0.5195
-0.1358,-1.197,-0.7663
0.5984,-1.424,-0.9679
1.054,-1.639,-1.061
1.104,-1.897,-0.9984
0.3455,-2.158,-0.9532
-1.16,-2.224,-1.034
-1.83,-2.115,-1.034
0.05233,-1.764,-0.8579
1.84,-1.224,-0.6172
0.6583,-0.5703,-0.5513
-0.4926,0.1481,-0.2275
0.6644,1.031,0.4432
1.093,1.78,0.9197
0.3138,2.202,1.094
-0.7565,2.509,1.209
-1.709,2.576,1.307
-1.695,2.314,1.3
-0.6587,2.052,1.024
0.6656,1.685,0.6778
1.241,1.189,0.4738
0.8794,0.5843,0.3076
0.06821,-0.0388,0.08158
-0.3851,-0.5947,-0.1701
-0.5121,-1.032,-0.4377
-0.3533,-1.383,-0.7125
0.155,-1.631,-0.9373
0.866,-1.838,-0.8897
0.8122,-2.086,-0.8384
0.3895,-2.091,-1.06
1.159,-2.047,-1.027
1.665,-2.029,-0.7614
0.9882,-1.864,-0.4389
0.2429,-1.28,-0.2202
0.1525,-0.2233,-0.1567
0.1769,0.7859,0.183
0.09265,1.597,0.5336
-0.3301,2.204,0.6668
-0.8713,2.524,0.8036
-1.57,2.664,0.9637
-1.522,2.626,0.9686
-0.7479,2.516,0.6191
0.2466,2.017,0.321
1.353,1.292,0.365
0.9405,0.4707,0.4249
-1.111,-0.2575,0.1011
-2.276,-0.8317,-0.401
-1.659,-1.214,-0.8152
-0.2189,-1.439,-1.008
0.6436,-1.572,-0.9911
1.064,-1.669,-0.8164
1.334,-1.746,-0.5036
1.048,-1.867,-0.2581
-0.2336,-2.04,-0.5342
-0.126,-2.019,-0.7687
0.1378,-1.651,-0.9202
0.5031,-1.081,-0.952
0.1537,-0.4432,-0.9325
0.06332,0.5012,-0.3216
0.5398,1.204,0.5422
1.134,1.964,1.257
0.7133,2.325,1.516
-0.3484,2.444,1.402
-1.687,2.51,1.104
-2.786,2.192,0.7829
-2.287,1.789,0.5092
-0.7357,1.444,0.3479
0.1647,0.974,0.3162
0.2173,0.4963,0.31
-0.1993,0.04061,0.1744
-0.4498,-0.3772,-0.06136
-0.2336,-0.7523,-0.3216
0.0731,-1.055,-0.6246
0.4274,-1.24,-0.9667
0.9637,-1.416,-1.116
1.275,-1.704,-0.9874
0.9527,-2.094,-1.042
1.302,-2.244,-1.049
2.207,-2.104,-0.6722
1.538,-1.805,-0.4267
0.3113,-0.9148,-0.324
-0.495,0.01985,-0.3314
0.03522,0.8091,-0.0296
0.1782,1.389,0.3675
-0.1383,1.832,0.6277
-0.06618,2.014,0.8146
0.6155,2.206,1.039
-0.3557,2.173,0.8232
-1.563,1.918,0.3675
-1.305,1.692,0.1414
-0.2983,1.524,0.2453
-0.7394,1.001,0.4493
-1.851,0.3925,0.2795
-1.922,-0.1463,-0.1945
-0.6086,-0.6387,-0.4584
0.3199,-1.153,-0.5317
-0.181,-1.603,-0.6942
-0.1456,-1.945,-1.018
1.13,-2.271,-1.304
2.223,-2.593,-1.742
2.93,-2.943,-2.44
3.137,-3.19,-3.019
3.709,-3.187,-3.031
3.667,-3.059,-2.777
2.623,-2.757,-2.788
1.595,-2.184,-2.976
1.864,-1.715,-2.968
2.959,-1.509,-2.518
3.449,-1.506,-1.983
2.987,-1.367,-1.326
1.744,-1.132,-0.605
0.662,-0.9099,-0.3216
0.8086,-0.7902,-0.3082
0.2099,-0.569,-0.3631
-0.09917,-0.4236,-0.4193
0.3199,-0.2538,-0.1982
-0.451,-0.2807,0.07547
0.06455,-0.07301,-0.3546
0.6644,-0.07423,-0.5171
-0.003871,-0.1426,-0.5537
-0.09184,-0.1402,-0.6625
0.4091,-0.02047,-0.5708
0.02178,0.04061,-0.5171
-0.06129,0.04672,-0.2691
-0.01242,0.06871,-0.5134
0.01201,0.1225,0.01561
-0.4217,0.06016,0.1671
0.1562,0.05161,0.26
0.1733,0.05039,0.2612
0.1061,0.06138,0.3015
0.1659,0.09315,0.3895
0.08043,0.1164,0.398
-0.1615,0.109,0.3223
-0.06374,0.1151,0.1708
0.1415,0.1005,-0.1066
0.3223,0.04184,-0.1554
0.08776,-0.01925,0.04982
-0.1908,-0.03147,0.2661
-0.3557,-0.02536,0.31
-0.3472,0.03328,0.2135
-0.09794,0.1054,0.1011
-0.09184,0.09559,0.0547
-0.06374,0.04672,0.06448
-0.07107,0.007628,0.08891
0.02056,-0.01558,0.09502
0.02056,-0.02414,0.08891
-0.05641,-0.02414,0.07792
0.08531,-0.01803,0.07547
0.04255,-0.0278,0.05959
0.045,-0.01558,0.07303
0.08287,-0.01436,0.0547
0.05233,-0.01192,0.03638
0.04133,-0.009476,0.004612
0.02423,-0.008254,-0.007605
0.08898,-0.02414,-0.001497
-0.01242,-0.02169,-0.008827
0.09265,-0.01192,-0.01738
0.03767,-0.02047,-0.002718
-0.2568,-0.07911,-0.03815
-0.3594,-0.01558,-0.07236
-0.2458,0.03084,-0.04304
0.03889,0.03817,0.03393
0.3211,-0.009476,0.128
