acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-0.06946,0.01916,9.918,-0.9092,0.5892,1.204,1
-1.233,8.323,6.68,-1.435,0.175,0.8794,1
-0.01437,-0.00958,9.846,-1.009,-0.4542,0.321,1
-0.1006,-0.01677,9.829,-0.5769,-0.2184,0.1158,1
-0.04072,0.002395,9.86,-0.7931,0.2825,0.3687,1
-0.07425,0.01198,9.867,-1.11,0.5916,0.5874,1
-6.385,-4.819,5.949,-1.727,0.8054,0.9734,1
-7.523,0.4527,7.092,-2.038,0.3326,1.224,1
-7.93,-1.269,7.686,-1.907,0.263,1.389,1
-0.05509,0.01677,9.796,-1.871,0.0565,1.254,1
-0.07904,0.02874,9.887,-1.508,-0.2477,1.026,1
-2.048,-1.142,11.33,-0.8957,0.2251,0.6362,1
-0.08383,-0.00479,9.815,-0.6013,0.7199,0.1158,1
-0.05269,-0.002395,9.927,-0.6697,-0.2636,-0.3167,1
-0.04072,0.01677,9.872,-0.3386,-0.602,-0.4083,1
-0.08383,-0.00479,9.879,-0.1236,-0.139,-0.1994,1
-0.06946,-0.01916,9.925,-0.4254,-0.398,-0.2568,1
-0.08383,0.02874,9.887,-0.6294,-0.6399,-0.5415,1
-7.31,0.3904,6.198,-1.045,0.6173,-0.489,1
-0.0503,0.06706,9.894,-1.162,-0.2257,-0.682,1
-0.06706,0.03114,9.92,-1.245,-0.6558,-0.5,1
-0.06946,-0.007185,9.894,-1.723,0.4572,-0.04426,1
-4.215,6.069,6.843,-1.046,2.474,-0.1273,1
-0.103,0.02635,9.891,-0.7015,1.835,0.007055,1
-0.06467,0.02635,9.884,-0.3704,0.5049,0.3601,1
-0.05509,0.02156,9.894,-0.2421,0.2666,0.1537,1
-0.07664,0.02635,9.891,0.3492,0.3741,-0.0002749,1
-0.04072,0.01677,9.891,0.05966,0.0455,-0.0858,1
-0.0479,0.04551,9.86,-0.1737,0.1176,-0.1298,1
-7.386,0.4886,6.407,-1.05,0.05161,-0.04548,1
-0.05748,0.01677,9.875,-0.5488,-0.376,0.0009468,1
-0.05748,-0.007185,9.872,0.1794,-0.2697,-0.1115,1
-3.202,1.023,8.715,-0.08695,-0.1878,-0.1359,1
-0.05509,0.04072,9.903,-0.07229,-0.1255,-0.1078,1
-0.1078,-0.002395,9.906,-0.1603,-0.1365,-0.1469,1
-0.09101,0.007185,9.844,-0.159,-0.1035,-0.131,1
-0.06706,0.007185,9.906,0.1354,-0.2294,0.06814,1
-0.08143,0.02395,9.853,0.1513,-0.06323,0.06936,1
-0.05509,-0.002395,9.882,0.04866,-0.01925,0.06326,1
-0.6586,1.648,10.2,-0.01242,-0.01558,0.01316,1
-1.118,7.676,6.287,-0.1835,-0.08034,0.07547,1
-0.06467,-0.01677,9.853,-0.1786,0.07971,-0.04792,1
-4.306,8.526,4.895,0.04011,-0.09378,0.06814,1
-0.07425,0.02874,9.853,0.2173,-0.332,0.2221,1
-1.447,-6.488,-5.597,0.4653,-0.04246,0.09746,1
-0.01916,-0.002395,9.867,0.05477,-0.01436,0.07792,1
-0.07664,-0.04072,9.901,0.2588,-0.1097,0.07792,1
-0.07425,0.03593,9.856,0.6436,-0.3393,0.3149,1
-8.251,-0.08143,7.001,1.708,-0.453,0.1854,1
-0.06706,0.002395,9.901,0.5508,-0.2294,0.1573,1
-0.05748,-0.002395,9.903,0.07798,-0.1878,0.04615,1
-3.954,-2.177,10.69,0.6351,-0.03513,-0.1334,1
-0.07904,0.0479,9.932,0.2674,-0.07545,-0.02104,1
-0.03832,0.00958,9.877,-0.07962,-0.1585,0.05592,1
-0.08622,-0.01198,9.889,0.08287,-0.1707,-0.03571,1
-0.08383,0.01677,9.913,-0.1126,-0.1793,-0.00394,1
-1.267,2.333,9.808,-0.09428,-0.2624,-0.05892,1
-0.09101,0.05748,9.879,0.3846,-0.4249,-0.05403,1
-0.07904,0.08622,9.858,0.4079,-0.3381,0.01439,1
-0.0982,-0.002395,9.865,0.3675,-0.4053,-0.02715,1
-0.04551,0.02395,9.872,0.6473,-0.5825,-0.1163,1
-0.05988,0.02635,9.923,0.5936,-0.795,-0.1567,1
-0.0479,0.08862,9.906,-0.2861,-0.2135,-0.1041,1
-0.06946,0.01677,9.791,-0.2629,-0.08889,0.01194,1
-1.959,-6.397,-6.914,-0.2238,-0.03513,-0.05647,1
-1.77,7.556,6.059,-0.605,0.1164,-0.142,1
-0.05988,-0.01677,9.913,-0.5585,-0.1048,-0.05892,1
-0.07185,-0.01916,9.867,-0.2299,-0.1268,-0.09679,1
-0.08143,0.02156,9.884,0.2869,-0.3174,-0.06625,1
-0.04551,0.002395,9.923,0.6473,-0.5825,-0.1041,1
-0.08383,0.02156,9.834,0.91,-0.569,-0.06625,1
-0.07185,0.03593,9.882,0.9259,-0.4444,-0.006384,1
-0.05748,-0.002395,9.815,1.038,-0.2941,-0.1041,1
-0.02635,0.06467,9.875,0.7218,-0.1365,-0.03693,1
-0.07904,0.03114,9.879,0.2234,-0.03635,-0.06258,1
-0.05269,0.02635,9.851,0.4726,-0.09866,-0.09435,1
-0.05748,0.03353,9.875,0.381,-0.1915,-0.1762,1
-0.02395,0.007185,9.824,-0.0674,-0.1866,-0.1701,1
-0.02156,-0.01198,9.918,-0.3643,-0.09133,-0.09801,1
-0.06706,0.03832,9.906,0.7328,-0.5678,-0.08824,1
-0.07425,0.02635,9.899,1.229,0.1335,-0.1041,1
-0.06946,0.00958,9.903,1.239,0.1212,-0.1481,1
-0.06227,0.01437,9.863,-0.258,0.1555,-0.2177,1
-2.611,-1.717,13,-0.2494,0.2117,-0.1652,1
-0.05748,0.00958,9.925,-0.302,0.1958,-0.1505,1
-0.103,0.05269,9.844,-0.5695,0.04917,-0.06869,1
-0.02874,-0.007185,9.858,-1.134,0.4328,0.02049,1
0.4886,-2.721,8.838,-0.3557,0.1994,-0.1334,1
-5.099,6.285,5.367,-0.3325,-0.1121,-0.08702,1
-0.0503,0.02874,9.906,-0.2226,-0.0107,-0.1102,1
-0.05988,0.04311,9.879,-0.1212,0.07605,-0.2801,1
-0.007185,0,9.87,0.2185,-0.07056,-0.4169,1
-0.07904,0.01677,9.884,1.075,-0.5092,-0.4413,1
-1.724,3.018,9.154,1.236,-0.1878,-0.3729,1
-0.1054,-0.002395,9.889,1.175,-0.3381,-0.4193,1
-0.0503,0.03353,9.863,0.8965,-0.3283,-0.2495,1
-0.07425,0.02156,9.812,0.8293,-0.3491,-0.3069,1
-0.07425,0.03593,9.87,0.5606,-0.3174,-0.3766,1
-0.07185,-0.00479,9.824,0.3761,-0.005811,-0.7516,1
-1.902,6.261,2.927,0.06332,-0.002146,-0.7211,1
-0.08143,0.00958,9.867,0.1415,0.1054,-0.6111,1
-7.379,0.8239,6.134,0.4799,0.1506,-0.5158,1
-5.973,-10.17,-0.8718,0.7499,0.3143,-0.5244,1
-0.08862,-0.01437,9.899,0.392,0.5476,-0.6185,1
-0.02156,0.04551,9.947,-0.02831,0.2605,-0.368,1
-0.05509,0.02635,9.911,0.2612,0.04795,-0.3497,1
-0.09101,0.01677,9.896,0.1427,-0.03269,-0.2898,1
-0.0479,0.04072,9.824,-0.2446,0.2165,-0.3265,1
-0.05269,0.02635,9.875,-0.07107,0.252,-0.2764,1
-0.09101,0.007185,9.889,-0.6868,0.1946,-0.3973,1
-0.06706,0.01916,9.867,-1.037,0.04184,-0.8799,1
-0.0479,0.04072,9.846,-0.8139,-0.02902,-0.583,1
-0.0479,0.0479,9.865,-0.2262,0.07971,-0.2434,1
-0.05748,0.01198,9.872,-0.5304,-0.02902,-0.2471,1
-0.5916,-6.998,-7.13,-0.5121,-0.03025,-0.1359,1
-0.05748,0.02156,9.896,-4.536,-0.05835,-0.1041,1
-0.07425,0.03353,9.882,-5.037,-1.961,-0.5635,1
-0.06467,0.01437,9.877,1.373,-1.807,-0.7235,1
-0.0958,-0.01677,9.951,-4.198,-0.5849,0.343,1
-0.06227,0.05269,9.896,-27.8,4.544,-1.328,1
-7.518,0.4814,6.059,-10.38,1.72,-0.4865,1
-3.202,1.765,8.292,-6.617,-4.014,0.6472,1
-0.07664,-0.01677,9.896,-8.615,-7.262,0.2832,1
-0.07185,0.01437,9.865,-2.958,-4.703,-1.471,1
-0.05748,0.05509,9.918,3.322,-3.295,-3.882,1
-0.06227,-0.02874,9.846,-0.5414,-5.683,-4.843,1
-0.05269,0.00958,9.879,0.4567,-4.079,-4.29,1
-0.08862,0.002395,9.824,-0.6538,-1.374,-2.724,1
-0.07425,0.03114,9.915,-1.141,6.329,-0.3668,1
-3.104,7.034,0.7185,0.3688,-1.226,-1.41,1
-0.07664,-0.002395,9.884,-1.634,-3.717,-1.405,1
-0.07185,0.02395,9.879,-0.9519,-1.931,-0.6014,1
-0.103,0.02156,9.872,0.08165,-1.45,-0.7064,1
-0.08383,0.04311,9.829,-0.04297,-1.507,-1.079,1
-0.0479,-0.01437,9.851,-0.3008,-0.7034,-0.8848,1
-1.669,8.368,8.325,-0.875,0.1359,-0.5452,1
-0.07185,0.06467,9.872,-1.403,-0.04857,-0.627,1
-9.781,3.753,4.074,-1.022,0.6014,-0.6417,1
-0.07185,0.02635,9.927,-0.7797,-0.07056,-1.078,1
-0.06706,-0.007185,9.887,-1.176,-1.441,-1.967,1
-0.06227,0.01437,9.841,-1.356,-0.8073,-2.115,1
-3.346,-0.7999,10.74,-2.18,0.8262,-2.037,1
-0.09341,0.04072,9.858,-1.327,1.128,-1.585,1
-0.0982,-0.02635,9.829,0.3749,0.8616,-1.341,1
-0.03593,-0.01916,9.891,1.09,0.241,-0.7895,1
-0.05988,0.02156,9.906,1.335,-1.344,-0.6111,1
-0.06227,0.02395,9.86,1.986,-1.805,-0.5012,1
-4.05,7.621,9.18,1.952,-0.7596,-0.2642,1
-0.06467,0.00958,9.875,0.7927,-0.3943,-0.1835,1
-0.06946,0.02635,9.851,0.3773,-0.4395,0.1048,1
-1.803,7.532,6.131,-0.4913,-1.369,-0.1041,1
-7.599,0.4503,6.294,-0.7027,-0.5409,0.05104,1
-0.02635,0.01916,9.827,-0.5646,-1.131,-0.06014,1
-0.07185,0.0479,9.858,-0.7381,-0.9832,0.03882,1
-0.02874,0.03114,9.877,-0.6697,-0.6374,0.0828,1
-0.05509,0.03593,9.87,-0.462,-1.228,0.01805,1
-0.05509,0.01437,9.894,-0.1004,-1.089,0.09746,1
-0.04311,-0.04311,9.836,-0.03686,-0.354,0.216,1
-0.03353,0.00479,9.839,-0.2898,0.3583,0.1133,1
-1.344,7.408,6.364,-0.09184,-0.095,0.08402,1
-0.0982,0.0479,9.875,0.5349,1.449,0.005834,1
-0.05748,-0.02156,9.911,0.2893,-0.8219,0.409,1
-0.06706,0.02156,9.851,-0.09672,-0.42,0.4224,1
-0.07185,0.06227,9.901,-1.184,0.03206,-0.01371,1
-8.989,-1.904,9.501,-0.3008,-0.1634,0.1647,1
-0.07425,0.007185,9.863,0.2014,-0.2428,0.1928,1
-0.01437,0.002395,9.899,0.144,-0.2269,0.01683,1
-0.0958,0.03114,9.865,0.03034,-0.1707,-0.2752,1
-0.05748,0.01198,9.86,0.111,-0.1597,-0.5843,1
-0.04551,0.03593,9.911,-0.3386,0.1151,-0.6918,1
-0.03353,0.01677,9.846,0.4103,0.09559,0.01683,1
0.4551,7.724,4.541,-0.2409,0.5159,-0.3729,1
-0.05988,0.03353,9.882,-0.2995,0.2862,-0.4804,1
0.9532,0.6323,-8.282,0.4237,-0.4652,0.6008,1
-0.07664,0.01677,9.899,0.4812,-0.6912,0.7181,1
-0.07664,0.00958,9.867,0.07921,-0.1524,0.172,1
-0.06706,0.01677,9.894,-0.09306,0.06383,0.03271,1
-0.03832,-0.00958,9.891,-0.0112,0.006406,0.01439,1
-0.09341,0.007185,9.906,-0.1493,0.08582,0.01927,1
-7.432,0.4335,6.165,0.1366,-0.09744,-0.01982,1
-0.08622,0.03114,9.889,0.1391,-0.09011,0.01683,1
-0.1126,0,9.867,0.08776,-0.06079,0.01194,1
-0.03353,0.03353,9.86,-0.02586,0.0174,-0.002718,1
-0.05988,0.02156,9.846,0.007124,-0.007033,0.005834,1
-1.621,7.425,5.846,-0.005093,0.0002978,0.002169,1
-0.04311,0.05748,9.894,-0.01975,0.00885,0.004612,1
-0.1389,0.02395,9.858,0.009568,-0.009476,0.00339,1
-0.08143,-0.00479,9.867,0.02056,-0.01925,0.002169,1
-0.08383,-0.01198,9.884,0.01079,-0.0107,0.00339,1
-3.935,3.02,7.652,-0.0002062,-0.0009239,0.0009468,1
-0.03832,0.01437,9.851,-0.005093,0.00152,0.00339,1
-0.05988,0.05748,9.889,-0.006315,0.002741,0.005834,1
0.01198,-0.01437,9.911,-0.007537,0.002741,0.002169,1
-0.03353,0.01916,9.896,-0.003871,0.00152,0.004612,1
-0.06467,0.02874,9.856,-0.00265,0.0002978,0.00339,1
-0.04551,0.01916,9.884,-0.001428,-0.002146,0.002169,1
-0.08143,0.01437,9.851,-0.001428,-0.002146,0.00339,1
-0.05269,0.01198,9.834,-0.0002062,-0.002146,0.004612,1
-0.05748,0.00479,9.891,0.001016,-0.002146,0.00339,1
-6.613,-2.16,7.484,0.001016,-0.002146,0.002169,1
-0.05269,0.04311,9.937,-0.00265,-0.002146,0.00339,1
-0.05748,0.01916,9.942,-0.001428,-0.003367,0.00339,1
-0.0982,0.02635,9.836,-0.0002062,-0.002146,0.002169,1
-0.07425,-0.01198,9.903,-0.00265,-0.002146,0.004612,1
-0.09101,0.0479,9.906,-0.001428,-0.0009239,0.002169,1
-0.05988,0.01916,9.903,-0.0002062,-0.002146,0.004612,1
-3.741,-6.11,-7.274,-0.0002062,-0.003367,0.00339,1
-7.484,0.6107,6.519,0.001016,-0.002146,0.00339,1
-0.05988,0.04311,9.906,-0.001428,-0.0009239,0.00339,1
-1.964,7.561,6.095,-0.0002062,-0.0009239,0.00339,1
-0.07664,0,9.918,-0.001428,-0.0009239,0.004612,1
-0.07425,0.06467,9.86,-0.001428,-0.0009239,0.004612,1
-0.05509,0.007185,9.882,-0.0002062,-0.002146,0.005834,1
-0.0982,0.02635,9.947,-0.0002062,-0.003367,0.004612,1
-0.4311,-0.8598,10.33,-0.001428,-0.002146,0.00339,1
-3.415,1.624,8.325,-0.001428,-0.002146,0.004612,1
-0.03832,0.02874,9.863,-0.0002062,-0.002146,0.00339,1
0.9221,-0.6874,9.877,-0.00265,-0.002146,0.002169,1
-0.0958,0.03832,9.92,-0.001428,-0.0009239,0.002169,1
-1.473,2.603,9.226,-0.00265,-0.002146,0.00339,1
-0.06706,0.02395,9.908,-0.001428,-0.003367,0.004612,1
-0.09341,-0.00479,9.815,-0.00265,-0.002146,0.00339,1
1.803,11.22,3.13,-0.001428,-0.0009239,0.004612,1
-0.07185,0,9.856,0.001016,-0.0009239,0.009499,1
-0.0982,0.01437,9.832,-0.001428,-0.0009239,0.005834,1
-11.03,-1.011,5.566,-0.00265,-0.002146,0.004612,1
-0.04551,0.04072,9.858,-0.001428,-0.002146,0.00339,1
-0.0479,0.06227,9.906,-0.0002062,-0.003367,0.002169,1
-3.696,2.857,8.062,-0.001428,-0.003367,0.004612,1
-0.02874,-0.03832,9.87,-0.0002062,-0.002146,0.004612,1
-0.0503,0.05509,9.832,-0.0002062,-0.002146,0.002169,1
-0.04311,-0.03114,9.824,0.002237,-0.003367,0.004612,1
-0.103,0.07425,9.896,-0.001428,0.0002978,0.004612,1
-0.06467,0.02635,9.858,-0.005093,0.0002978,0.00339,1
-0.08622,0.04551,9.872,-0.003871,-0.0009239,0.005834,1
-0.03114,0.05748,9.764,-0.00265,-0.0009239,0.007055,1
-0.05509,-0.00479,9.894,-0.00265,0.0002978,0.00339,1
-0.02635,0.00479,9.891,-0.003871,0.0002978,0.002169,1
-3.719,-8.138,-5.418,-0.00265,0.0002978,0.00339,1
-0.0503,0.0479,9.858,-0.0002062,-0.0009239,0.00339,1
-0.01677,-0.02156,9.817,0.002237,-0.004589,0.004612,1
-0.07425,0.00479,9.863,0.001016,-0.003367,0.005834,1
-0.06706,0,9.856,-0.001428,-0.003367,0.004612,1
-0.08143,0.04072,9.841,-0.001428,-0.002146,0.00339,1
-0.08862,0.02156,9.839,-0.001428,-0.0009239,0.005834,1
-2.048,8.059,6.081,-0.00265,-0.002146,0.004612,1
-0.1078,0.04551,9.851,-0.00265,-0.0009239,0.002169,1
-0.09341,0.02395,9.87,-0.001428,-0.0009239,0.002169,1
-0.04072,0.04311,9.903,-0.00265,0.0002978,0.00339,1
-0.07425,0.01198,9.851,-0.001428,-0.0009239,0.00339,1
-4.716,1.873,4.9,-0.001428,-0.002146,0.004612,1
-1.784,7.585,6.071,-0.00265,-0.002146,0.00339,1
-0.07185,0.03593,9.894,-0.001428,-0.002146,0.00339,1
-0.06467,-0.02395,9.896,-0.001428,-0.002146,0.00339,1
-0.08143,0.03832,9.918,-0.00265,-0.003367,0.004612,1
-0.05988,0.02635,9.87,-0.001428,-0.005811,0.005834,1
-0.05269,0.01437,9.839,-0.0002062,-0.002146,0.00339,1
-0.06467,0.02156,9.867,-0.001428,-0.0009239,0.004612,1
-0.06946,0.02395,9.901,-0.001428,-0.003367,0.00339,1
-0.01198,0.01916,9.887,-0.001428,-0.0009239,0.002169,1
-0.03593,0.02395,9.858,-0.001428,-0.0009239,0.005834,1
-0.08143,0.03832,9.86,-0.001428,-0.0009239,0.00339,1
-0.03832,-0.01916,9.901,-0.0002062,-0.003367,0.004612,1
-0.0503,0.04551,9.87,-0.0002062,-0.0009239,0.00339,1
-0.0503,-0.01437,9.911,-0.001428,-0.002146,0.00339,1
-0.08862,0.01677,9.884,-0.001428,-0.0009239,0.00339,1
-0.06227,0.002395,9.894,-0.00265,0.0002978,0.00339,1
-0.05748,0.01198,9.918,-0.0002062,-0.002146,0.002169,1
-0.02874,0,9.872,-0.0002062,0.0002978,0.00339,1
-5.063,6.239,5.777,-0.001428,-0.002146,0.00339,1
-0.06467,0.04551,9.851,-0.0002062,-0.002146,0.004612,1
-0.0958,0.00958,9.851,-0.001428,-0.002146,0.00339,1
-0.05988,0.002395,9.875,-0.001428,-0.0009239,0.002169,1
-0.05748,0.00958,9.92,-0.0002062,-0.002146,0.00339,1
-0.04311,-0.01437,9.863,-0.00265,-0.0009239,0.00339,1
-0.05988,0.01198,9.867,-0.00265,-0.0009239,0.004612,1
-3.37,1.478,8.375,-0.001428,-0.002146,0.007055,1
-1.863,7.58,6.071,-0.0002062,-0.0009239,0.004612,1
-4.517,-6.886,-4.464,-0.00265,-0.002146,0.004612,1
-0.0479,0.02874,9.947,-0.001428,-0.003367,0.004612,1
-0.07425,0,9.863,-0.0002062,-0.002146,0.005834,1
-6.014,-6.445,-4.888,-0.001428,-0.002146,0.004612,1
-0.0503,0.03832,9.839,-0.0002062,-0.0009239,0.005834,1
-0.07664,0.0479,9.927,-0.001428,-0.0009239,0.004612,1
-0.05748,0.01677,9.877,-0.001428,-0.0009239,0.004612,1
-0.08862,-0.002395,9.856,-0.00265,-0.002146,0.005834,1
-0.03353,0.01437,9.834,-0.001428,-0.002146,0.002169,1
-1.538,2.618,9.508,-0.001428,-0.002146,0.002169,1
-1.825,7.53,6.148,-0.001428,-0.002146,0.004612,1
-0.8335,2.577,10.02,-0.0002062,-0.002146,0.004612,1
-0.04551,-0.00479,9.947,-0.001428,-0.002146,0.00339,1
-0.1078,0.06467,9.884,-0.0002062,-0.002146,0.00339,1
-0.05748,0.03114,9.889,-0.00265,-0.002146,0.00339,1
-2.314,-9.324,-4.931,-0.00265,-0.003367,0.002169,1
-4.179,-5.846,-6.649,-0.0002062,-0.003367,0.00339,1
-1.847,7.52,6.009,-0.001428,-0.002146,0.00339,1
-1.674,-7.403,-6.881,-0.00265,-0.002146,0.004612,1
-0.04311,0.02874,9.882,-0.001428,-0.0009239,0.00339,1
-0.05269,-0.00479,9.918,-0.0002062,-0.002146,0.0009468,1
-0.03114,-0.01198,9.899,-0.001428,-0.0009239,0.002169,1
-0.05509,-0.00479,9.882,-0.001428,-0.0009239,0.005834,1
-0.01437,0.00479,9.867,-0.001428,-0.0009239,0.00339,1
-0.06467,0.0479,9.853,-0.00265,-0.002146,0.005834,1
-0.06946,-0.00958,9.834,-0.0002062,-0.002146,0.005834,1
-0.0958,0.01437,9.86,-0.001428,-0.002146,0.00339,1
-2.457,-9.561,-3.858,0.001016,-0.002146,0.004612,1
-0.1269,0.002395,9.879,-0.0002062,-0.0009239,0.004612,1
-0.04072,0.01916,9.86,-0.00265,0.0002978,0.00339,1
-7.499,0.4551,6.285,-0.001428,-0.0009239,0.00339,1
-3.494,-9.101,-4.752,-0.00265,-0.002146,0.004612,1
-0.06467,-0.01437,9.846,-0.00265,-0.002146,0.00339,1
0.1748,-3.657,11.8,-0.0002062,-0.002146,0.002169,1
-0.03593,-0.00479,9.882,-0.00265,-0.002146,0.002169,1
-0.04072,0,9.875,-0.00265,-0.0009239,0.0009468,1
-0.05748,0.04551,9.834,-0.001428,-0.0009239,0.00339,1
-0.03114,0.01198,9.875,-0.0002062,-0.003367,0.002169,1
-0.08383,0.01437,9.879,-0.0002062,-0.003367,0.002169,1
-1.674,7.496,6.311,-0.00265,-0.002146,0.00339,1
-0.1078,-0.002395,9.808,-0.001428,-0.002146,0.005834,1
-1.688,3.025,9.175,-0.001428,-0.002146,0.004612,1
-0.07425,0.05748,9.891,-0.00265,-0.002146,0.00339,1
-7.3,0.4958,6.205,-0.001428,-0.002146,0.005834,1
-1.909,7.602,6.146,-0.0002062,-0.003367,0.007055,1
-1.947,7.528,6.117,-0.001428,-0.0009239,0.004612,1
-0.06946,-0.02156,9.853,-0.001428,-0.0009239,0.007055,1
-4.637,-9.034,-4.895,-0.0002062,-0.002146,0.005834,1
-5.547,6.673,4.953,-0.001428,-0.002146,0.004612,1
-7.631,0.4191,6.28,0.001016,-0.003367,0.004612,1
-0.09101,-0.00479,9.865,-0.0002062,0.0002978,0.004612,1
-2.211,7.741,2.644,-0.00265,-0.0009239,0.00339,1
0.06227,10.23,-6.428,-0.003871,-0.002146,0.002169,1
-0.06706,0.02635,9.863,-0.00265,-0.002146,0.002169,1
-0.05748,0.002395,9.896,-0.003871,-0.0009239,0.007055,1
-3.023,-8.622,-4.601,-0.00265,-0.0009239,0.004612,1
-4.232,-6.093,-5.576,-0.001428,-0.0009239,0.00339,1
-0.04551,0.03593,9.887,-0.0002062,-0.002146,0.00339,1
-0.04072,-0.007185,9.875,-0.001428,-0.0009239,0.00339,1
-0.08383,0.05509,9.846,-0.001428,-0.002146,0.00339,1
-0.0958,0.01437,9.872,-0.006315,-0.0009239,0.002169,1
-0.08143,-0.00479,9.853,-0.00265,0.0002978,0.002169,1
-2.697,-1.14,11.26,-0.00265,-0.002146,0.004612,1
-0.06706,-0.00479,9.923,-0.003871,-0.0009239,0.004612,1
-0.0503,0.05269,9.872,-0.001428,0.0002978,0.0009468,1
-0.04311,-0.02874,9.808,-0.00265,-0.004589,0.0009468,1
-0.06227,-0.00479,9.894,-0.003871,-0.0009239,0.004612,1
-0.01437,0.03114,9.82,-0.00265,0.0002978,0.005834,1
-0.03832,0.002395,9.867,-0.005093,0.0002978,0.004612,1
-0.0503,0.01916,9.834,-0.0002062,-0.003367,0.004612,1
-1.727,7.542,6.067,-0.0002062,-0.003367,0.005834,1
-7.377,0.388,6.316,-0.001428,-0.002146,0.004612,1
-0.05509,-0.02156,9.911,-0.00265,-0.0009239,0.0009468,1
-0.03114,0.01916,9.872,-0.003871,-0.0009239,0.004612,1
-0.02156,-0.007185,9.891,-0.006315,0.01007,0.0009468,1
-0.03832,0.00479,9.894,-0.0112,0.007628,0.002169,1
-0.06946,0.002395,9.848,-0.001428,-0.004589,0.002169,1
-7.456,0.467,6.416,0.005902,-0.004589,0.002169,1
-0.06467,0.00479,9.851,0.005902,-0.007033,0.004612,1
-0.09101,0.03114,9.796,-0.003871,-0.004589,0.004612,1
-0.02874,0.01677,9.913,-0.00998,0.003963,0.004612,1
-0.04551,0.0479,9.891,-0.001428,0.0002978,-0.0002749,1
-0.03593,0.02635,9.839,0.008346,-0.007033,0.0009468,1
-0.03114,0.03353,9.865,0.002237,-0.002146,-0.0002749,1
-0.05748,0.02635,9.899,0.002237,-0.003367,0.002169,1
-0.1006,0.03593,9.951,-0.001428,-0.0009239,0.004612,1
-0.05269,0.02156,9.891,-0.006315,0.002741,0.00339,1
-0.1126,0.01437,9.872,-0.005093,0.00152,0.00339,1
-0.1006,0.06946,9.896,-0.00265,-0.0009239,0.002169,1
-0.05269,-0.02635,9.884,-0.001428,-0.002146,0.00339,1
-0.03593,0.007185,9.858,-0.001428,-0.002146,0.002169,1
-0.03832,0.01916,9.853,-0.001428,-0.002146,0.005834,1
-3.614,-9.52,-1.075,-0.0002062,-0.002146,0.002169,1
-0.09101,0.007185,9.863,-0.0002062,-0.002146,0.002169,1
-0.0503,0.00958,9.856,-0.001428,-0.0009239,0.00339,1
-0.07664,0.00479,9.856,-0.0002062,0.0002978,0.004612,1
-0.00479,-0.01677,9.882,-0.00265,-0.0009239,0.007055,1
-4.495,-10.1,-3.899,-0.001428,-0.002146,0.007055,1
-0.05509,0,9.906,-0.001428,-0.0009239,0.002169,1
-0.06467,-0.00479,9.841,-0.0002062,-0.002146,0.004612,1
-0.0479,0.01437,9.899,-0.0002062,-0.0009239,0.00339,1
-7.319,0.4742,7.041,-0.001428,-0.0009239,0.002169,1
-0.07664,0.02635,9.86,-0.00265,-0.0009239,0.004612,1
-1.633,1.641,11.09,-0.0002062,-0.0009239,0.00339,1
-0.04311,0.02395,9.899,-0.001428,-0.002146,0.00339,1
-0.06227,0.01437,9.908,-0.001428,-0.002146,0.00339,1
-0.08143,-0.007185,9.901,-0.001428,-0.002146,0.00339,1
-0.01437,0.01437,9.882,-0.0002062,-0.002146,0.004612,1
-0.04311,0.02635,9.891,-0.00265,-0.0009239,0.00339,1
-0.05988,0.007185,9.86,-0.00265,-0.0009239,0.0009468,1
-0.08862,0.00958,9.903,-0.001428,-0.002146,0.004612,1
-0.07425,0.00958,9.901,-0.001428,-0.0009239,0.00339,1
-1.576,7.523,6.086,-0.001428,-0.002146,0.00339,1
-0.05988,-0.01916,9.82,-0.001428,-0.0009239,0.002169,1
-0.07425,-0.02635,9.872,-0.0002062,-0.002146,0.004612,1
-0.03593,0.01916,9.899,-0.0002062,-0.0009239,0.00339,1
-0.0982,0.04551,9.827,-0.001428,0.0002978,0.002169,1
-0.07904,0.00958,9.863,-0.00265,0.0002978,0.002169,1
-0.04072,0.01437,9.942,-0.003871,0.00152,0.002169,1
-0.8191,-2.917,9.745,-0.003871,0.0002978,0.0009468,1
-0.05988,0.03353,9.906,-0.0002062,-0.0009239,0.00339,1
-0.05748,0.03832,9.872,-0.001428,-0.002146,0.00339,1
-4.766,-1.255,9.187,-0.001428,-0.002146,0.00339,1
-0.1174,0.04072,9.844,-0.0002062,-0.0009239,0.004612,1
-3.042,0.7161,8.931,-0.0002062,0.00152,0.00339,1
-0.03353,0.002395,9.887,-0.0002062,-0.002146,0.004612,1
0.6922,-7.889,10.1,-0.00265,-0.002146,0.007055,1
-0.07425,0.06706,9.824,-0.00265,-0.002146,0.004612,1
-0.07425,0.00479,9.877,-0.001428,0.0002978,0.00339,1
-0.05509,0.01916,9.906,-0.001428,0.0002978,0.00339,1
-1.803,-7.975,-4.637,-0.001428,-0.002146,0.004612,1
-5.391,6.955,5.197,-0.0002062,-0.003367,0.00339,1
-0.09341,0.01437,9.877,-0.001428,-0.002146,0.004612,1
-0.08622,0.03593,9.93,-0.001428,-0.003367,0.00339,1
-1.82,7.499,6.172,-0.001428,-0.002146,0.004612,1
-0.04311,0.007185,9.889,-0.0002062,-0.002146,0.002169,1
