gyro_x,gyro_y,gyro_z,acceleration_x,acceleration_y,acceleration_z,activity
0.91,-0.569,-0.06625,-0.06706,-0.00958,9.901,1
0.9259,-0.4444,-0.006384,-0.06946,0.007185,9.882,1
1.038,-0.2941,-0.1041,-1.753,7.537,6.045,1
0.7218,-0.1365,-0.03693,-0.02395,0.04072,9.877,1
0.2234,-0.03635,-0.06258,-0.03593,0.04072,9.894,1
0.4726,-0.09866,-0.09435,-0.00958,0.01437,9.865,1
0.381,-0.1915,-0.1762,-1.14,-3.525,-9.005,1
-0.0674,-0.1866,-0.1701,-0.05988,0.01437,9.858,1
-0.3643,-0.09133,-0.09801,-0.1006,0.05748,9.918,1
0.7328,-0.5678,-0.08824,-0.00958,0.01437,9.867,1
1.229,0.1335,-0.1041,-0.08622,0.03114,9.841,1
1.239,0.1212,-0.1481,-7.298,0.5844,6.301,1
-0.258,0.1555,-0.2177,-0.06467,0.03114,9.836,1
-0.2494,0.2117,-0.1652,-0.04072,-0.00479,9.903,1
-0.302,0.1958,-0.1505,-4.208,-5.3,-6.411,1
-0.5695,0.04917,-0.06869,-0.05988,-0.02874,9.856,1
-1.134,0.4328,0.02049,-0.05988,-0.01198,9.879,1
-0.3557,0.1994,-0.1334,-0.02156,0,9.879,1
-0.3325,-0.1121,-0.08702,0.2802,-0.2778,10.04,1
-0.2226,-0.0107,-0.1102,-0.04551,0,9.891,1
-0.1212,0.07605,-0.2801,-2.666,7.518,7.99,1
0.2185,-0.07056,-0.4169,-0.06946,0.04311,9.911,1
1.075,-0.5092,-0.4413,-0.0982,0.02156,9.798,1
1.236,-0.1878,-0.3729,-0.06946,-0.02156,9.853,1
1.175,-0.3381,-0.4193,-0.03593,-0.02635,9.887,1
0.8965,-0.3283,-0.2495,-0.01677,0.01198,9.894,1
0.8293,-0.3491,-0.3069,-0.0982,-0.002395,9.891,1
0.5606,-0.3174,-0.3766,-0.03353,0.02635,9.927,1
0.3761,-0.005811,-0.7516,-0.07185,-0.02156,9.925,1
0.06332,-0.002146,-0.7211,-0.06706,-0.002395,9.834,1
0.1415,0.1054,-0.6111,-0.06467,-0.02635,9.853,1
0.4799,0.1506,-0.5158,-0.06946,0.01677,9.848,1
0.7499,0.3143,-0.5244,-0.07904,0.02156,9.877,1
0.392,0.5476,-0.6185,-0.08383,0.03114,9.856,1
-0.02831,0.2605,-0.368,-0.02874,0.00958,9.872,1
0.2612,0.04795,-0.3497,-0.06467,-0.02635,9.863,1
0.1427,-0.03269,-0.2898,-0.04072,0.002395,9.879,1
-0.2446,0.2165,-0.3265,-1.686,7.47,6.088,1
-0.07107,0.252,-0.2764,-5.092,-0.491,10.56,1
-0.6868,0.1946,-0.3973,-0.0982,0.03832,9.906,1
-1.037,0.04184,-0.8799,-0.06946,0.02395,9.889,1
-0.8139,-0.02902,-0.583,-1.832,7.628,6.052,1
-0.2262,0.07971,-0.2434,-0.08622,0.05509,9.86,1
-0.5304,-0.02902,-0.2471,-1.808,7.559,6.1,1
-0.5121,-0.03025,-0.1359,-0.0958,0.01198,9.867,1
-4.536,-0.05835,-0.1041,-1.641,7.492,6.174,1
-5.037,-1.961,-0.5635,-0.05748,0.03114,9.853,1
1.373,-1.807,-0.7235,-4.467,-9.688,-0.7664,1
-4.198,-0.5849,0.343,-0.05988,0.06946,9.913,1
-27.8,4.544,-1.328,-1.748,-7.76,-4.378,1
-10.38,1.72,-0.4865,-0.05748,0.02395,9.875,1
-6.617,-4.014,0.6472,-0.04072,-0.00958,9.918,1
-8.615,-7.262,0.2832,-0.0479,0.0479,9.865,1
-2.958,-4.703,-1.471,-0.08143,0.02635,9.927,1
3.322,-3.295,-3.882,-0.07664,0.02874,9.86,1
-0.5414,-5.683,-4.843,-0.08143,0.01677,9.853,1
0.4567,-4.079,-4.29,-0.07425,0.03832,9.891,1
-0.6538,-1.374,-2.724,-4.814,6.68,5.413,1
-1.141,6.329,-0.3668,-0.07185,0.03593,9.901,1
0.3688,-1.226,-1.41,-4.127,0.6035,10.62,1
-1.634,-3.717,-1.405,-3.729,-7.061,-5.7,1
-0.9519,-1.931,-0.6014,-5.698,-12.18,-1.796,1
0.08165,-1.45,-0.7064,-0.09101,-0.00479,9.887,1
-0.04297,-1.507,-1.079,-0.08143,0.05748,9.882,1
-0.3008,-0.7034,-0.8848,-1.344,7.408,6.364,1
-0.875,0.1359,-0.5452,-0.04551,0.01198,9.834,1
-1.403,-0.04857,-0.627,-8.167,0.3808,5.671,1
-1.022,0.6014,-0.6417,-0.01198,0.06227,9.889,1
-0.7797,-0.07056,-1.078,-0.07664,0.01677,9.865,1
-1.176,-1.441,-1.967,-0.04311,0,9.887,1
-1.356,-0.8073,-2.115,-0.08143,0.05748,9.867,1
-2.18,0.8262,-2.037,-1.823,7.496,6.083,1
-1.327,1.128,-1.585,-0.05269,-0.02635,9.884,1
0.3749,0.8616,-1.341,-0.03114,-0.00958,9.947,1
1.09,0.241,-0.7895,-0.06946,-0.01437,9.911,1
1.335,-1.344,-0.6111,-2.445,-6.883,-5.156,1
1.986,-1.805,-0.5012,-3.157,7.532,4.38,1
1.952,-0.7596,-0.2642,-0.04551,0.007185,9.872,1
0.7927,-0.3943,-0.1835,-1.624,7.499,6.004,1
0.3773,-0.4395,0.1048,-0.03832,-0.00958,9.911,1
-0.4913,-1.369,-0.1041,-0.08383,0,9.841,1
-0.7027,-0.5409,0.05104,-0.04551,0.02156,9.913,1
-0.5646,-1.131,-0.06014,-0.07185,0.01437,9.865,1
-0.7381,-0.9832,0.03882,-0.06946,-0.00958,9.947,1
-0.6697,-0.6374,0.0828,-7.341,0.4862,6.227,1
-0.462,-1.228,0.01805,-0.07185,-0.01198,9.908,1
-0.1004,-1.089,0.09746,-0.03114,0,9.839,1
-0.03686,-0.354,0.216,-0.07185,0.03114,9.872,1
-0.2898,0.3583,0.1133,-0.07904,0,9.872,1
-0.09184,-0.095,0.08402,-0.03114,-0.01916,9.875,1
0.5349,1.449,0.005834,-0.06946,0.02395,9.908,1
0.2893,-0.8219,0.409,-0.06227,0.03593,9.844,1
-0.09672,-0.42,0.4224,-0.02395,0.05509,9.772,1
-1.184,0.03206,-0.01371,0.9221,-0.6874,9.877,1
-0.3008,-0.1634,0.1647,-0.06946,-0.00958,9.853,1
0.2014,-0.2428,0.1928,-3.396,-6.768,-6.584,1
0.144,-0.2269,0.01683,-0.07425,0.06227,9.887,1
0.03034,-0.1707,-0.2752,0.002395,0.08383,9.896,1
0.111,-0.1597,-0.5843,-0.05509,0.04551,9.884,1
-0.3386,0.1151,-0.6918,-1.818,7.535,6.17,1
0.4103,0.09559,0.01683,-0.02156,-0.01677,9.947,1
-0.2409,0.5159,-0.3729,-0.07904,0.04072,9.875,1
-0.2995,0.2862,-0.4804,-0.06706,0.05748,9.93,1
0.4237,-0.4652,0.6008,-1.085,-8.799,-4.735,1
0.4812,-0.6912,0.7181,-0.1006,0.007185,9.896,1
0.07921,-0.1524,0.172,-0.04551,0.02395,9.867,1
-0.09306,0.06383,0.03271,-0.05269,0.00479,9.884,1
-0.0112,0.006406,0.01439,-0.04551,0.00479,9.853,1
-0.1493,0.08582,0.01927,-0.07664,-0.01198,9.858,1
0.1366,-0.09744,-0.01982,-0.05269,0.007185,9.908,1
0.1391,-0.09011,0.01683,-0.0503,0.02395,9.872,1
0.08776,-0.06079,0.01194,-0.03114,0.03353,9.906,1
-0.02586,0.0174,-0.002718,-0.0503,0.002395,9.87,1
0.007124,-0.007033,0.005834,-0.06467,-0.01198,9.906,1
-0.005093,0.0002978,0.002169,-0.08383,0.007185,9.865,1
-0.01975,0.00885,0.004612,-0.07664,0.01916,9.86,1
0.009568,-0.009476,0.00339,-0.06946,0.00479,9.894,1
0.02056,-0.01925,0.002169,-0.0503,-0.00479,9.858,1
0.01079,-0.0107,0.00339,-1.442,-2.086,13.37,1
-0.0002062,-0.0009239,0.0009468,-0.03832,-0.00479,9.915,1
-0.005093,0.00152,0.00339,-0.04551,0.01198,9.899,1
-0.006315,0.002741,0.005834,-0.05269,0.01198,9.834,1
-0.007537,0.002741,0.002169,-0.103,0.01437,9.891,1
-0.003871,0.00152,0.004612,-0.07425,-0.01677,9.903,1
-0.00265,0.0002978,0.00339,-0.0503,0.00479,9.913,1
-0.001428,-0.002146,0.002169,-0.05269,0.03114,9.889,1
-0.001428,-0.002146,0.00339,-0.02874,0.02874,9.891,1
-0.0002062,-0.002146,0.004612,-0.08143,0.02874,9.839,1
0.001016,-0.002146,0.00339,-9.712,0.1461,7.401,1
0.001016,-0.002146,0.002169,-0.03114,-0.01437,9.834,1
-0.00265,-0.002146,0.00339,-0.03114,0.02874,9.832,1
-0.001428,-0.003367,0.00339,-3.372,-9.664,-3.042,1
-0.0002062,-0.002146,0.002169,-0.06706,0.02395,9.805,1
-0.00265,-0.002146,0.004612,-1.19,7.386,6.495,1
-0.001428,-0.0009239,0.002169,-0.3904,8.648,2.026,1
-0.0002062,-0.002146,0.004612,-0.01437,0.06227,9.875,1
-0.0002062,-0.003367,0.00339,-3.933,6.871,4.498,1
0.001016,-0.002146,0.00339,1.195,-0.6203,9.923,1
-0.001428,-0.0009239,0.00339,-0.07664,0.02395,9.894,1
-0.0002062,-0.0009239,0.00339,-0.04551,0.05988,9.865,1
-0.001428,-0.0009239,0.004612,-0.04551,0.007185,9.884,1
-0.001428,-0.0009239,0.004612,-0.07185,0.03593,9.894,1
-0.0002062,-0.002146,0.005834,-0.04551,0.01677,9.879,1
-0.0002062,-0.003367,0.004612,-0.08862,-0.01916,9.875,1
-0.001428,-0.002146,0.00339,-0.04311,0.02156,9.877,1
-0.001428,-0.002146,0.004612,-0.06706,0.01677,9.935,1
-0.0002062,-0.002146,0.00339,0.1437,11.32,-3.444,1
-0.00265,-0.002146,0.002169,-0.03832,0.02635,9.901,1
-0.001428,-0.0009239,0.002169,-0.06706,0.01916,9.899,1
-0.00265,-0.002146,0.00339,-0.05988,0.02635,9.87,1
-0.001428,-0.003367,0.004612,-0.06467,0.05509,9.877,1
-0.00265,-0.002146,0.00339,-7.008,0.1389,6.438,1
-0.001428,-0.0009239,0.004612,-0.0479,-0.00958,9.841,1
0.001016,-0.0009239,0.009499,-0.06946,-0.01916,9.93,1
-0.001428,-0.0009239,0.005834,-7.324,0.5317,6.215,1
-0.00265,-0.002146,0.004612,-0.05509,0.02395,9.915,1
-0.001428,-0.002146,0.00339,-0.04072,0.02874,9.834,1
-0.0002062,-0.003367,0.002169,-0.02156,-0.007185,9.891,1
-0.001428,-0.003367,0.004612,-3.389,2.249,8.529,1
-0.0002062,-0.002146,0.004612,-7.319,0.4742,7.041,1
-0.0002062,-0.002146,0.002169,-0.08383,0.01198,9.879,1
0.002237,-0.003367,0.004612,-0.07664,0.03832,9.879,1
-0.001428,0.0002978,0.004612,-0.07425,0.01198,9.851,1
-0.005093,0.0002978,0.00339,-0.05269,0.02635,9.927,1
-0.003871,-0.0009239,0.005834,0.01677,0.01437,9.764,1
-0.00265,-0.0009239,0.007055,-4.479,6.998,4.349,1
-0.00265,0.0002978,0.00339,-0.06706,0.04551,9.875,1
-0.003871,0.0002978,0.002169,-0.06227,0.00479,9.863,1
-0.00265,0.0002978,0.00339,-0.7017,1.957,7.583,1
-0.0002062,-0.0009239,0.00339,-0.04072,0.01916,9.877,1
0.002237,-0.004589,0.004612,-4.215,6.069,6.843,1
0.001016,-0.003367,0.005834,-0.06227,0.04311,9.901,1
-0.001428,-0.003367,0.004612,-0.07425,0.01916,9.841,1
-0.001428,-0.002146,0.00339,-0.07425,0.00479,9.848,1
-0.001428,-0.0009239,0.005834,-0.06467,0.002395,9.875,1
-0.00265,-0.002146,0.004612,-0.03593,0.00958,9.863,1
-0.00265,-0.0009239,0.002169,-0.05269,0.00479,9.896,1
-0.001428,-0.0009239,0.002169,-0.06227,0.03832,9.865,1
-0.00265,0.0002978,0.00339,-7.789,1.145,7.422,1
-0.001428,-0.0009239,0.00339,-0.04072,0.02156,9.903,1
-0.001428,-0.002146,0.004612,-0.0503,-0.02156,9.872,1
-0.00265,-0.002146,0.00339,-0.04551,0.02874,9.832,1
-0.001428,-0.002146,0.00339,-0.08383,0.02156,9.846,1
-0.001428,-0.002146,0.00339,-7.93,-0.1054,5.865,1
-0.00265,-0.003367,0.004612,-0.0958,0.03114,9.865,1
-0.001428,-0.005811,0.005834,-0.06227,0.01198,9.86,1
-0.0002062,-0.002146,0.00339,-0.05269,0.02156,9.875,1
-0.001428,-0.0009239,0.004612,-0.02874,0.02635,9.903,1
-0.001428,-0.003367,0.00339,-0.07425,-0.02156,9.863,1
-0.001428,-0.0009239,0.002169,-0.0503,-0.00958,9.906,1
-0.001428,-0.0009239,0.005834,-2.517,-9.034,-4.22,1
-0.001428,-0.0009239,0.00339,-0.07664,0.04072,9.908,1
-0.0002062,-0.003367,0.004612,-0.04311,0.03832,9.836,1
-0.0002062,-0.0009239,0.00339,-0.06227,0.04072,9.899,1
-0.001428,-0.002146,0.00339,-0.05988,-0.00958,9.856,1
-0.001428,-0.0009239,0.00339,-0.08862,0.02395,9.875,1
-0.00265,0.0002978,0.00339,-0.06467,0.002395,9.891,1
-0.0002062,-0.002146,0.002169,-0.05269,0.01916,9.853,1
-0.0002062,0.0002978,0.00339,-0.01437,0.007185,9.805,1
-0.001428,-0.002146,0.00339,-1.499,-6.435,-6.881,1
-0.0002062,-0.002146,0.004612,-4.716,1.873,4.9,1
-0.001428,-0.002146,0.00339,-0.0503,0.002395,9.863,1
-0.001428,-0.0009239,0.002169,-7.966,-0.3209,5.444,1
-0.0002062,-0.002146,0.00339,-6.069,1.597,7.868,1
-0.00265,-0.0009239,0.00339,-0.07904,0.01437,9.887,1
-0.00265,-0.0009239,0.004612,-8.969,-1.954,5.76,1
-0.001428,-0.002146,0.007055,-0.09341,0.007185,9.879,1
-0.0002062,-0.0009239,0.004612,-0.05269,-0.002395,9.879,1
-0.00265,-0.002146,0.004612,-0.08622,0.03832,9.808,1
-0.001428,-0.003367,0.004612,-0.09101,0.0479,9.908,1
-0.0002062,-0.002146,0.005834,-7.453,0.4407,6.261,1
-0.001428,-0.002146,0.004612,-1.926,2.69,9.403,1
-0.0002062,-0.0009239,0.005834,-0.01916,-0.007185,9.863,1
-0.001428,-0.0009239,0.004612,-0.03114,0,9.918,1
-0.001428,-0.0009239,0.004612,-0.07904,-0.04311,9.796,1
-0.00265,-0.002146,0.005834,-3.023,-8.622,-4.601,1
-0.001428,-0.002146,0.002169,-0.06946,0.06467,9.906,1
-0.001428,-0.002146,0.002169,-0.0503,0.002395,9.906,1
-0.001428,-0.002146,0.004612,-0.07664,0.00479,9.901,1
-0.0002062,-0.002146,0.004612,-0.04072,0.01916,9.839,1
-0.001428,-0.002146,0.00339,-4.278,0.5149,7.216,1
-0.0002062,-0.002146,0.00339,-0.04551,0.04551,9.911,1
-0.00265,-0.002146,0.00339,-0.08383,0.007185,9.81,1
-0.00265,-0.003367,0.002169,-0.0503,0.06227,9.87,1
-0.0002062,-0.003367,0.00339,-0.03832,0.01916,9.906,1
-0.001428,-0.002146,0.00339,-0.07904,0.04551,9.894,1
-0.00265,-0.002146,0.004612,-8.672,0.1509,6.95,1
-0.001428,-0.0009239,0.00339,-7.992,0.8694,7.207,1
-0.0002062,-0.002146,0.0009468,-0.002395,0.01437,9.954,1
-0.001428,-0.0009239,0.002169,-0.04072,0.007185,9.901,1
-0.001428,-0.0009239,0.005834,-0.08383,0.01198,9.894,1
-0.001428,-0.0009239,0.00339,-0.03832,0.00479,9.908,1
-0.00265,-0.002146,0.005834,0.02156,-0.01916,9.903,1
-0.0002062,-0.002146,0.005834,-0.05748,0.05988,9.903,1
-0.001428,-0.002146,0.00339,-0.07425,0.03832,9.865,1
0.001016,-0.002146,0.004612,-0.05509,0.02635,9.911,1
-0.0002062,-0.0009239,0.004612,-0.06467,0.01198,9.834,1
-0.00265,0.0002978,0.00339,-0.06706,-0.01198,9.844,1
-0.001428,-0.0009239,0.00339,-0.08143,0.04311,9.92,1
-0.00265,-0.002146,0.004612,-0.06227,0.02874,9.82,1
-0.00265,-0.002146,0.00339,-0.1006,-0.06467,9.81,1
-0.0002062,-0.002146,0.002169,-0.07425,-0.0479,9.894,1
-0.00265,-0.002146,0.002169,-1.806,7.528,6.11,1
-0.00265,-0.0009239,0.0009468,-0.08383,0.01437,9.908,1
-0.001428,-0.0009239,0.00339,-0.02395,0.0479,9.894,1
-0.0002062,-0.003367,0.002169,-0.06467,0.01916,9.923,1
-0.0002062,-0.003367,0.002169,-0.07185,0.03114,9.865,1
-0.00265,-0.002146,0.00339,-2.469,-6.435,-6.84,1
-0.001428,-0.002146,0.005834,-0.04072,0.00479,9.848,1
-0.001428,-0.002146,0.004612,-0.06467,0.02395,9.846,1
-0.00265,-0.002146,0.00339,-0.07185,0.03832,9.853,1
-0.001428,-0.002146,0.005834,-0.06946,-0.02635,9.851,1
-0.0002062,-0.003367,0.007055,-0.007185,0.03593,9.927,1
-0.001428,-0.0009239,0.004612,-7.302,0.1677,6.852,1
-0.001428,-0.0009239,0.007055,-0.04551,-0.002395,9.915,1
-0.0002062,-0.002146,0.005834,-0.06946,0.03593,9.867,1
-0.001428,-0.002146,0.004612,-0.04311,0.0503,9.911,1
0.001016,-0.003367,0.004612,-0.09101,-0.01437,9.87,1
-0.0002062,0.0002978,0.004612,-0.06706,0.01916,9.846,1
-0.00265,-0.0009239,0.00339,-0.07185,-0.01677,9.858,1
-0.003871,-0.002146,0.002169,-0.05988,0.01437,9.858,1
-0.00265,-0.002146,0.002169,-0.03593,0.00479,9.863,1
-0.003871,-0.0009239,0.007055,-0.05988,0.04072,9.87,1
-0.00265,-0.0009239,0.004612,-0.07904,0.08622,9.858,1
-0.001428,-0.0009239,0.00339,-0.04072,-0.01916,9.923,1
-0.0002062,-0.002146,0.00339,-0.02395,0.01916,9.891,1
-0.001428,-0.0009239,0.00339,-0.05748,0.002395,9.832,1
-0.001428,-0.002146,0.00339,-0.05748,0.02874,9.899,1
-0.006315,-0.0009239,0.002169,-0.05509,0,9.846,1
-0.00265,0.0002978,0.002169,-0.07904,0.002395,9.877,1
-0.00265,-0.002146,0.004612,-5.283,-8.22,-1.6,1
-0.003871,-0.0009239,0.004612,-0.1006,0.01916,9.903,1
-0.001428,0.0002978,0.0009468,-0.07664,0.03114,9.92,1
-0.00265,-0.004589,0.0009468,-5.492,-5.274,4.084,1
-0.003871,-0.0009239,0.004612,-0.04072,0.00958,9.882,1
-0.00265,0.0002978,0.005834,-3.478,1.339,9.681,1
-0.005093,0.0002978,0.004612,2.407,-8.909,7.834,1
-0.0002062,-0.003367,0.004612,-0.297,-0.04072,13.73,1
-0.0002062,-0.003367,0.005834,-0.0479,0.04551,9.87,1
-0.001428,-0.002146,0.004612,-0.04311,-0.01677,9.906,1
-0.00265,-0.0009239,0.0009468,-0.07425,0.01437,9.935,1
-0.003871,-0.0009239,0.004612,-0.0958,0.02156,9.884,1
-0.006315,0.01007,0.0009468,-0.05748,0.00958,9.925,1
-0.0112,0.007628,0.002169,-0.08143,-0.01677,9.92,1
-0.001428,-0.004589,0.002169,-1.423,7.465,5.818,1
0.005902,-0.004589,0.002169,-2.999,-6.804,-7.154,1
0.005902,-0.007033,0.004612,-0.06946,0.04072,9.841,1
-0.003871,-0.004589,0.004612,-0.07904,0.01437,9.951,1
-0.00998,0.003963,0.004612,-0.07425,0.04072,9.877,1
-0.001428,0.0002978,-0.0002749,-0.02874,0.02156,9.865,1
0.008346,-0.007033,0.0009468,-0.06946,0.02156,9.889,1
0.002237,-0.002146,-0.0002749,-0.08383,0.03353,9.899,1
0.002237,-0.003367,0.002169,-0.002395,-0.002395,9.853,1
-0.001428,-0.0009239,0.004612,-0.07904,0.00958,9.87,1
-0.006315,0.002741,0.00339,-0.06227,0.04072,9.875,1
-0.005093,0.00152,0.00339,-7.413,0.3832,6.244,1
-0.00265,-0.0009239,0.002169,-0.05509,0.01677,9.884,1
-0.001428,-0.002146,0.00339,-0.3736,-0.8526,13.69,1
-0.001428,-0.002146,0.002169,-0.07185,0.00479,9.875,1
-0.001428,-0.002146,0.005834,-0.06706,-0.01916,9.896,1
-0.0002062,-0.002146,0.002169,-0.05748,-0.01677,9.913,1
-0.0002062,-0.002146,0.002169,-0.06946,0.02874,9.793,1
-0.001428,-0.0009239,0.00339,-4.203,-8.893,-4.507,1
-0.0002062,0.0002978,0.004612,0.1748,-3.657,11.8,1
-0.00265,-0.0009239,0.007055,-0.04551,0.02156,9.879,1
-0.001428,-0.002146,0.007055,-0.04551,-0.04551,9.858,1
-0.001428,-0.0009239,0.002169,-0.07185,0,9.872,1
-0.0002062,-0.002146,0.004612,-0.08143,0.02635,9.889,1
-0.0002062,-0.0009239,0.00339,-0.05988,-0.007185,9.858,1
-0.001428,-0.0009239,0.002169,-0.04551,0.01916,9.884,1
-0.00265,-0.0009239,0.004612,-3.969,-8.186,-4.733,1
-0.0002062,-0.0009239,0.00339,-2.294,-7.664,-7.108,1
-0.001428,-0.002146,0.00339,-0.08622,0.00958,9.891,1
-0.001428,-0.002146,0.00339,-0.04311,0.01198,9.901,1
-0.001428,-0.002146,0.00339,-0.05748,0.00479,9.867,1
-0.0002062,-0.002146,0.004612,-0.8502,1.997,9.753,1
-0.00265,-0.0009239,0.00339,-0.03593,0.04311,9.839,1
-0.00265,-0.0009239,0.0009468,-3.183,2.067,8.644,1
-0.001428,-0.002146,0.004612,-0.05269,0.002395,9.877,1
-0.001428,-0.0009239,0.00339,-0.05269,0.002395,9.903,1
-0.001428,-0.002146,0.00339,-0.06467,0.02874,9.867,1
-0.001428,-0.0009239,0.002169,-0.07425,0.00479,9.911,1
-0.0002062,-0.002146,0.004612,-2.007,-7.602,-6.237,1
-0.0002062,-0.0009239,0.00339,-0.05509,0.01916,9.894,1
-0.001428,0.0002978,0.002169,-0.05509,-0.02156,9.889,1
-0.00265,0.0002978,0.002169,-0.6179,0.02395,8.186,1
-0.003871,0.00152,0.002169,-0.04072,0.0503,9.882,1
-0.003871,0.0002978,0.0009468,-0.05988,0.01437,9.822,1
-0.0002062,-0.0009239,0.00339,-0.06946,0.007185,9.86,1
-0.001428,-0.002146,0.00339,-0.07425,-0.002395,9.906,1
-0.001428,-0.002146,0.00339,-7.324,0.6826,6.304,1
-0.0002062,-0.0009239,0.004612,-3.284,-8.093,-2.141,1
-0.0002062,0.00152,0.00339,-2.464,7.825,7.161,1
-0.0002062,-0.002146,0.004612,-0.08383,0.01677,9.906,1
-0.00265,-0.002146,0.007055,-1.044,3.097,9.307,1
-0.00265,-0.002146,0.004612,-4.189,-9.319,-3.681,1
-0.001428,0.0002978,0.00339,-0.04551,0.01677,9.788,1
-0.001428,0.0002978,0.00339,-0.04072,0.0479,9.884,1
-0.001428,-0.002146,0.004612,-0.05988,0.03593,9.875,1
-0.0002062,-0.003367,0.00339,-0.04311,-0.00958,9.856,1
-0.001428,-0.002146,0.004612,-0.0982,0.0479,9.894,1
-0.001428,-0.003367,0.00339,-0.0503,0.03593,9.93,1
-0.001428,-0.002146,0.004612,-0.04311,0.03832,9.889,1
-0.0002062,-0.002146,0.002169,-0.08143,-0.002395,9.822,1
-0.0002062,-0.002146,0.00339,-0.05269,0.06227,9.903,1
-0.001428,-0.0009239,0.00339,-0.08143,0.00958,9.915,1
-0.001428,0.0002978,-0.0002749,-0.02635,0.02156,9.889,1
-0.0002062,-0.002146,0.002169,-0.07185,0.02635,9.896,1
-0.0002062,-0.002146,0.002169,-2.582,-10.07,-4.711,1
0.001016,-0.002146,0.002169,-0.103,-0.04072,9.87,1
-0.001428,-0.002146,0.004612,-0.07425,0.00479,9.853,1
-0.001428,-0.002146,0.004612,-0.07425,-0.00479,9.851,1
-0.001428,-0.0009239,0.004612,-0.06227,0.02874,9.841,1
-0.00265,-0.0009239,0.00339,0.1269,-0.6155,10.4,1
-0.001428,-0.0009239,0.004612,-0.08622,-0.00958,9.891,1
-0.0002062,-0.0009239,0.00339,-0.06227,0,9.899,1
-0.001428,-0.0009239,0.0009468,-0.06706,0.02156,9.872,1
-0.0002062,-0.0009239,0.004612,-0.04311,0.00479,9.832,1
-0.0002062,-0.002146,0.004612,-0.06946,-0.02395,9.839,1
-0.001428,-0.0009239,0.002169,-0.02874,0.01677,9.872,1
-0.001428,-0.002146,0.002169,-1.142,7.722,5.695,1
-0.0002062,-0.002146,0.002169,-0.09101,0.00958,9.913,1
-0.00265,-0.0009239,0.00339,-0.03593,0.0479,9.867,1
-0.00265,-0.0009239,0.0009468,-0.07664,0.04551,9.863,1
-0.0002062,-0.002146,0.0009468,-3.612,7.082,4.424,1
-0.0002062,-0.002146,0.004612,-1.547,7.41,6.143,1
-0.0002062,-0.0009239,0.00339,-0.05988,-0.002395,9.853,1
-0.0002062,-0.0009239,0.00339,-0.0479,0.02156,9.889,1
0.001016,-0.002146,0.002169,-3.315,8.083,8.423,1
-0.001428,0.0002978,0.00339,-0.04072,0.05748,9.954,1
-0.00265,-0.0009239,0.002169,-0.05988,0.02874,9.899,1
-0.001428,0.0002978,0.0009468,-0.09101,0.007185,9.894,1
-0.001428,-0.0009239,0.00339,-0.07425,0.01677,9.87,1
-0.001428,-0.002146,0.00339,-0.05269,0.002395,9.927,1
-0.001428,-0.002146,0.00339,-0.08622,0.007185,9.841,1
-0.0002062,-0.002146,0.002169,-1.789,2.809,8.967,1
-0.001428,-0.0009239,0.002169,-7.58,0.3545,6.426,1
-0.001428,-0.002146,0.004612,-0.07904,-0.01916,9.856,1
-0.0002062,-0.003367,0.00339,-0.07425,0.04072,9.908,1
-0.0002062,-0.002146,0.00339,-0.02635,0.02635,9.875,1
-0.0002062,-0.002146,0.00339,-2.735,6.977,6.316,1
-0.001428,-0.002146,0.00339,-0.04551,-0.007185,9.896,1
-0.00265,-0.002146,0.00339,-0.1006,0.01198,9.856,1
-0.001428,-0.0009239,0.002169,-0.05988,0.007185,9.839,1
-0.001428,-0.003367,0.00339,-0.06467,0.00479,9.834,1
-0.001428,-0.003367,0.00339,-0.1629,-0.02874,9.939,1
0.001016,-0.0009239,0.002169,-0.06946,0.01198,9.899,1
0.001016,-0.0009239,0.00339,-0.07185,0.05509,9.915,1
-0.0002062,-0.002146,0.002169,-0.03832,-0.00958,9.848,1
-0.0002062,-0.002146,0.0009468,-0.02635,0.03832,9.93,1
-0.0002062,-0.002146,0.004612,-0.04072,0.007185,9.841,1
-0.0002062,-0.0009239,0.002169,-0.06706,0.03114,9.879,1
-0.0002062,-0.002146,0.002169,-0.0503,0.03593,9.894,1
-0.0002062,-0.003367,0.00339,-0.1245,0.03593,9.86,1
-0.001428,-0.002146,0.002169,-1.803,7.532,6.131,1
-0.001428,-0.0009239,0.002169,-0.08622,0.03593,9.887,1
-0.0002062,-0.0009239,0.0009468,-0.08143,0.0479,9.853,1
-0.0002062,-0.0009239,0.002169,-0.05988,0.05269,9.939,1
-0.001428,-0.0009239,0.00339,-0.03832,-0.03353,9.906,1
-0.0002062,-0.0009239,0.002169,-0.0982,0.05988,9.867,1
-0.001428,-0.0009239,0.002169,-7.465,0.9556,6.653,1
-0.001428,-0.002146,0.002169,-0.5245,8.457,7.932,1
-0.001428,-0.0009239,0.002169,-0.0479,0.02874,9.846,1
-0.001428,-0.0009239,0.0009468,-0.06467,0.05988,9.951,1
-0.001428,-0.0009239,0.00339,-0.06946,0.00479,9.913,1
-0.001428,-0.002146,0.004612,-7.408,0.6227,6.241,1
-0.001428,-0.002146,0.004612,-0.0479,-0.00479,9.891,1
-0.001428,-0.002146,0.0009468,-0.06227,0.002395,9.894,1
-0.0002062,-0.0009239,-0.0002749,-0.05269,-0.00479,9.918,1
-0.0002062,-0.0009239,0.004612,-0.06227,0.02874,9.887,1
