acceleration_x,acceleration_y,acceleration_z,activity
-2.771,-8.581,-3.593,2.0
-2.819,-8.644,-3.545,2.0
-2.862,-8.826,-3.593,2.0
-2.888,-8.854,-3.657,2.0
-2.836,-8.921,-3.684,2.0
-2.682,-8.936,-3.746,2.0
-2.579,-8.859,-3.684,2.0
-2.493,-8.73,-3.66,2.0
-2.393,-8.72,-3.607,2.0
-2.316,-8.727,-3.518,2.0
-2.282,-8.778,-3.463,2.0
-2.235,-8.751,-3.422,2.0
-2.27,-8.828,-3.384,2.0
-2.261,-8.953,-3.439,2.0
-2.167,-9.046,-3.516,2.0
-2.117,-9.075,-3.554,2.0
-2.084,-9.07,-3.564,2.0
-2.096,-9.027,-3.609,2.0
-2.122,-9.036,-3.578,2.0
-2.179,-9.056,-3.516,2.0
-2.275,-9.046,-3.53,2.0
-2.338,-9.003,-3.463,2.0
-2.407,-9.068,-3.411,2.0
-2.443,-9.137,-3.382,2.0
-2.455,-9.123,-3.391,2.0
-2.524,-9.087,-3.379,2.0
-2.496,-9.036,-3.367,2.0
-2.524,-8.993,-3.408,2.0
-2.5,-8.986,-3.415,2.0
-2.505,-8.977,-3.511,2.0
-2.591,-8.933,-3.535,2.0
-2.57,-8.883,-3.559,2.0
-2.577,-8.842,-3.609,2.0
-2.479,-8.972,-3.66,2.0
-2.453,-8.929,-3.799,2.0
-2.34,-9.173,-3.911,2.0
-2.247,-9.233,-4.067,2.0
-2.218,-9.307,-4.186,2.0
-2.081,-9.197,-4.273,2.0
-1.899,-9.173,-4.158,2.0
-1.693,-8.986,-4.151,2.0
-1.602,-8.85,-4.22,2.0
-1.506,-8.828,-4.158,2.0
-1.413,-8.859,-4.079,2.0
-1.562,-9.075,-4.392,2.0
-1.111,-9.015,-4.687,2.0
-0.6706,-8.466,-4.857,2.0
-0.503,-8.514,-4.776,2.0
0.2275,-8.351,-5.058,2.0
-0.4024,-9.041,-4.371,2.0
-0.6395,-8.672,-4.371,2.0
-1.586,-9.036,-4.44,2.0
-1.964,-8.747,-4.239,2.0
-1.887,-8.577,-4.249,2.0
-1.801,-8.933,-4.402,2.0
-1.392,-9.022,-4.603,2.0
-1.36,-9.295,-5.113,2.0
-1.624,-9.262,-5.204,2.0
-1.65,-9.032,-5.183,2.0
-1.729,-8.775,-5.492,2.0
-1.887,-8.656,-5.394,2.0
-1.856,-8.416,-5.3,2.0
-2.026,-8.435,-5.293,2.0
-2.208,-8.452,-5.001,2.0
-2.302,-8.27,-5.142,2.0
-2.397,-7.908,-5.058,2.0
-2.436,-7.769,-5.19,2.0
-2.505,-7.942,-5.224,2.0
-2.503,-8.165,-5.077,2.0
-2.419,-8.275,-5.034,2.0
-2.285,-8.174,-4.934,2.0
-2.29,-8.069,-4.974,2.0
-2.239,-7.92,-5.032,2.0
-2.33,-7.743,-5.022,2.0
-2.381,-7.597,-5.037,2.0
-2.409,-7.444,-5.008,2.0
-2.361,-7.319,-4.974,2.0
-2.388,-7.185,-5.051,2.0
-2.4,-7.104,-5.142,2.0
-2.421,-7.032,-4.982,2.0
-2.378,-7.08,-5.053,2.0
-2.282,-7.135,-4.97,2.0
-2.273,-7.298,-5.015,2.0
-2.323,-7.379,-4.953,2.0
-2.51,-7.59,-5.106,2.0
-2.778,-7.7,-5.3,2.0
-2.814,-7.544,-5.542,2.0
-2.821,-7.413,-5.782,2.0
-2.809,-7.391,-5.779,2.0
