acceleration_x,acceleration_y,acceleration_z,activity
-2.078,-8.034,1.969,2
-6.004,-14.35,-1.995,2
-2.02,-7.152,0.896,2
-2.001,-7.823,2.007,2
-5.851,-14.41,-1.325,2
-1.963,-7.344,0.647,2
-1.867,-7.746,2.084,2
-5.775,-14.43,-1.325,2
-2.097,-7.363,0.571,2
-1.963,-7.497,2.084,2
-5.64,-14.37,-1.057,2
-2.595,-8.378,-0.788,2
-1.944,-7.363,2.065,2
-5.66,-14.39,-0.405,2
-2.576,-8.551,-1.133,2
-1.867,-7.248,2.16,2
-4.549,-13.01,1.26,2
-2.806,-8.57,-1.612,2
-2.02,-7.248,2.199,2
-4.683,-12.82,1.049,2
-2.652,-8.838,-1.267,2
-1.886,-7.287,2.16,2
-4.683,-12.67,1.03,2
-2.844,-8.761,-1.344,2
-1.905,-6.31,2.218,2
-4.606,-12.57,0.8,2
-2.767,-8.876,-1.076,2
-1.925,-6.156,2.16,2
-4.74,-12.53,0.475,2
-2.614,-8.934,-0.961,2
-1.79,-6.329,2.141,2
-4.606,-12.36,0.226,2
-3.725,-9.738,-2.302,2
-1.905,-6.367,2.065,2
-4.721,-12.21,0.13,2
-3.763,-9.796,-2.206,2
-1.925,-6.367,1.988,2
-4.012,-11.18,0.877,2
-3.917,-9.834,-2.033,2
-1.925,-6.367,1.95,2
-3.821,-10.98,0.915,2
-4.166,-9.911,-2.168,2
-1.829,-6.233,1.911,2
-3.84,-10.98,0.896,2
-4.242,-10.01,-2.512,2
-1.886,-5.888,1.854,2
-3.61,-10.75,1.356,2
-4.242,-10.14,-3.527,2
-1.867,-5.85,2.007,2
-3.706,-10.66,1.547,2
-4.376,-10.37,-3.853,2
-1.886,-5.735,1.988,2
-3.936,-10.52,1.528,2
-6.043,-12.02,-4.792,2
-1.714,-5.792,1.969,2
-3.61,-10.6,1.356,2
-6.253,-12.15,-4.677,2
-1.848,-5.716,1.892,2
-3.687,-10.52,1.528,2
-6.196,-12.31,-4.849,2
-1.848,-5.792,1.969,2
-3.227,-9.662,1.605,2
-6.349,-12.31,-4.6,2
-1.848,-5.869,1.873,2
-3.208,-9.738,1.509,2
-6.177,-12.4,-4.14,2
-1.848,-5.735,1.758,2
-3.265,-9.738,1.49,2
-6.1,-12.36,-4.179,2
-1.867,-6.271,1.586,2
-3.361,-9.681,1.413,2
-6.215,-12.48,-4.064,2
-1.848,-6.195,1.509,2
-3.361,-9.757,1.49,2
-6.79,-14.07,-3.776,2
-1.905,-6.482,1.49,2
-3.342,-9.47,1.509,2
-6.732,-14.18,-3.259,2
-1.867,-6.674,1.452,2
-2.461,-8.57,1.758,2
-6.847,-14.53,-2.915,2
-1.79,-6.616,1.318,2
-2.365,-8.512,1.95,2
-7.039,-14.6,-2.915,2
-1.81,-6.597,1.318,2
-2.346,-8.455,2.007,2
-6.905,-14.7,-3.087,2
-1.925,-6.616,1.337,2
-2.346,-8.417,2.045,2
-6.771,-14.68,-3.087,2
-2.174,-7.44,0.475,2
